"chr","startwin","endwin","Nb_SNPs_Win","Prop_Win_Total","NbSNPWinPvalueInf05","NbSNPWinPvalueInf01","NbSNPWinPvalueInf001","SNPswithoutpvalues","PropSNPWinPvalueInf05","PropSNPWinPvalueInf01","PropSNPWinPvalueInf001"
0,1,1e+06,213,0.00467238467106851,14,6,1,9,0.0686274509803922,0.0294117647058824,0.00490196078431373
0,1000001,2e+06,198,0.0043433434970496,19,5,1,3,0.0974358974358974,0.0256410256410256,0.00512820512820513
0,2000001,3e+06,89,0.00195231096584553,12,1,0,5,0.142857142857143,0.0119047619047619,0
0,3000001,4e+06,33,0.0007238905828416,2,0,0,1,0.0625,0,0
0,4000001,5e+06,75,0.00164520587009454,8,3,0,6,0.115942028985507,0.0434782608695652,0
0,5000001,6e+06,28,0.000614210191501963,2,1,0,1,0.0740740740740741,0.037037037037037,0
0,6000001,7e+06,46,0.00100905960032465,3,1,0,1,0.0666666666666667,0.0222222222222222,0
0,7000001,8e+06,18,0.000394849408822691,1,1,0,1,0.0588235294117647,0.0588235294117647,0
0,8000001,9e+06,40,0.00087744313071709,1,1,0,6,0.0294117647058824,0.0294117647058824,0
0,9000001,1e+07,53,0.00116261214820014,4,2,0,6,0.0851063829787234,0.0425531914893617,0
0,10000001,1.1e+07,97,0.00212779959198894,5,3,1,5,0.0543478260869565,0.0326086956521739,0.0108695652173913
0,11000001,1.2e+07,98,0.00214973567025687,8,4,3,8,0.0888888888888889,0.0444444444444444,0.0333333333333333
0,12000001,1.3e+07,35,0.000767762739377454,0,0,0,3,0,0,0
0,13000001,1.4e+07,76,0.00166714194836247,4,3,1,4,0.0555555555555556,0.0416666666666667,0.0138888888888889
0,14000001,1.5e+07,42,0.000921315287252945,1,1,1,4,0.0263157894736842,0.0263157894736842,0.0263157894736842
0,15000001,1.6e+07,41,0.000899379208985018,5,1,1,4,0.135135135135135,0.027027027027027,0.027027027027027
0,16000001,1.7e+07,41,0.000899379208985018,4,2,0,6,0.114285714285714,0.0571428571428571,0
0,17000001,1.8e+07,55,0.001206484304736,2,1,0,6,0.0408163265306122,0.0204081632653061,0
0,18000001,1.9e+07,106,0.00232522429640029,6,2,0,12,0.0638297872340425,0.0212765957446809,0
0,19000001,2e+07,21,0.000460657643626472,0,0,0,2,0,0,0
0,20000001,2.1e+07,59,0.00129422861780771,1,0,0,6,0.0188679245283019,0,0
0,21000001,2.2e+07,47,0.00103099567859258,0,0,0,1,0,0,0
0,22000001,2.3e+07,84,0.00184263057450589,4,1,0,14,0.0571428571428571,0.0142857142857143,0
0,23000001,2.4e+07,32,0.000701954504573672,3,0,0,2,0.1,0,0
0,24000001,2.5e+07,72,0.00157939763529076,6,1,0,3,0.0869565217391304,0.0144927536231884,0
0,25000001,2.6e+07,47,0.00103099567859258,3,0,0,3,0.0681818181818182,0,0
0,26000001,2.7e+07,49,0.00107486783512844,10,3,1,2,0.212765957446809,0.0638297872340425,0.0212765957446809
0,27000001,2.8e+07,30,0.000658082348037818,3,0,0,4,0.115384615384615,0,0
0,28000001,2.9e+07,60,0.00131616469607564,5,1,0,1,0.0847457627118644,0.0169491525423729,0
0,29000001,3e+07,4,8.7744313071709e-05,0,0,0,0,0,0,0
0,30000001,3.1e+07,6,0.000131616469607564,0,0,0,0,0,0,0
0,31000001,3.2e+07,57,0.00125035646127185,1,0,0,5,0.0192307692307692,0,0
0,32000001,3.3e+07,1,2.19360782679273e-05,0,0,0,0,0,0,0
0,33000001,3.4e+07,2,4.38721565358545e-05,0,0,0,1,0,0,0
0,34000001,3.5e+07,3,6.58082348037818e-05,1,0,0,1,0.5,0,0
0,35000001,3.6e+07,1,2.19360782679273e-05,0,0,0,0,0,0,0
0,36000001,3.7e+07,6,0.000131616469607564,1,1,1,1,0.2,0.2,0.2
0,37000001,3.8e+07,34,0.000745826661109527,0,0,0,2,0,0,0
0,38000001,3.9e+07,0,0,0,0,0,0,0,0,0
0,39000001,4e+07,1,2.19360782679273e-05,0,0,0,1,0,0,0
0,40000001,4.1e+07,1,2.19360782679273e-05,0,0,0,1,0,0,0
0,41000001,4.2e+07,0,0,0,0,0,0,0,0,0
0,42000001,4.3e+07,0,0,0,0,0,0,0,0,0
0,43000001,4.4e+07,0,0,0,0,0,0,0,0,0
0,44000001,4.5e+07,2,4.38721565358545e-05,0,0,0,0,0,0,0
0,45000001,4.6e+07,0,0,0,0,0,0,0,0,0
0,46000001,4.7e+07,0,0,0,0,0,0,0,0,0
0,47000001,4.8e+07,0,0,0,0,0,0,0,0,0
0,48000001,4.9e+07,0,0,0,0,0,0,0,0,0
0,49000001,5e+07,1,2.19360782679273e-05,0,0,0,0,0,0,0
1,1,1e+06,46,0.00100905960032465,1,0,0,3,0.0232558139534884,0,0
1,1000001,2e+06,48,0.00105293175686051,2,1,0,2,0.0434782608695652,0.0217391304347826,0
1,2000001,3e+06,33,0.0007238905828416,2,1,0,2,0.0645161290322581,0.032258064516129,0
1,3000001,4e+06,20,0.000438721565358545,2,0,0,1,0.105263157894737,0,0
1,4000001,5e+06,64,0.00140390900914734,2,1,0,2,0.032258064516129,0.0161290322580645,0
1,5000001,6e+06,39,0.000855507052449163,2,1,1,2,0.0540540540540541,0.027027027027027,0.027027027027027
1,6000001,7e+06,72,0.00157939763529076,2,0,0,7,0.0307692307692308,0,0
1,7000001,8e+06,4,8.7744313071709e-05,0,0,0,0,0,0,0
1,8000001,9e+06,32,0.000701954504573672,2,0,0,1,0.0645161290322581,0,0
1,9000001,1e+07,18,0.000394849408822691,3,1,1,2,0.1875,0.0625,0.0625
1,10000001,1.1e+07,52,0.00114067606993222,1,0,0,3,0.0204081632653061,0,0
1,11000001,1.2e+07,22,0.0004825937218944,0,0,0,0,0,0,0
1,12000001,1.3e+07,51,0.00111873999166429,2,1,0,0,0.0392156862745098,0.0196078431372549,0
1,13000001,1.4e+07,51,0.00111873999166429,3,1,0,2,0.0612244897959184,0.0204081632653061,0
1,14000001,1.5e+07,34,0.000745826661109527,3,2,0,1,0.0909090909090909,0.0606060606060606,0
1,15000001,1.6e+07,16,0.000350977252286836,1,0,0,1,0.0666666666666667,0,0
1,16000001,1.7e+07,34,0.000745826661109527,2,1,0,2,0.0625,0.03125,0
1,17000001,1.8e+07,60,0.00131616469607564,11,5,1,4,0.196428571428571,0.0892857142857143,0.0178571428571429
1,18000001,1.9e+07,37,0.000811634895913309,3,2,1,1,0.0833333333333333,0.0555555555555556,0.0277777777777778
1,19000001,2e+07,79,0.00173295018316625,3,1,1,10,0.0434782608695652,0.0144927536231884,0.0144927536231884
1,20000001,2.1e+07,39,0.000855507052449163,1,0,0,3,0.0277777777777778,0,0
1,21000001,2.2e+07,35,0.000767762739377454,4,0,0,1,0.117647058823529,0,0
1,22000001,2.3e+07,20,0.000438721565358545,2,1,0,1,0.105263157894737,0.0526315789473684,0
1,23000001,2.4e+07,34,0.000745826661109527,5,2,1,2,0.15625,0.0625,0.03125
1,24000001,2.5e+07,67,0.00146971724395113,4,0,0,13,0.0740740740740741,0,0
1,25000001,2.6e+07,106,0.00232522429640029,11,3,1,13,0.118279569892473,0.032258064516129,0.010752688172043
1,26000001,2.7e+07,11,0.0002412968609472,0,0,0,2,0,0,0
1,27000001,2.8e+07,25,0.000548401956698182,3,1,0,5,0.15,0.05,0
1,28000001,2.9e+07,17,0.000372913330554763,0,0,0,1,0,0,0
1,29000001,3e+07,22,0.0004825937218944,1,0,0,1,0.0476190476190476,0,0
1,30000001,3.1e+07,40,0.00087744313071709,6,3,1,3,0.162162162162162,0.0810810810810811,0.027027027027027
1,31000001,3.2e+07,16,0.000350977252286836,1,0,0,2,0.0714285714285714,0,0
1,32000001,3.3e+07,31,0.000680018426305745,5,1,1,3,0.178571428571429,0.0357142857142857,0.0357142857142857
1,33000001,3.4e+07,57,0.00125035646127185,3,2,1,5,0.0576923076923077,0.0384615384615385,0.0192307692307692
1,34000001,3.5e+07,50,0.00109680391339636,0,0,0,1,0,0,0
1,35000001,3.6e+07,49,0.00107486783512844,5,1,0,2,0.106382978723404,0.0212765957446809,0
1,36000001,3.7e+07,44,0.000965187443788799,3,0,0,1,0.0697674418604651,0,0
1,37000001,3.8e+07,68,0.00149165332221905,10,6,1,5,0.158730158730159,0.0952380952380952,0.0158730158730159
1,38000001,3.9e+07,125,0.00274200978349091,8,1,1,7,0.0677966101694915,0.00847457627118644,0.00847457627118644
1,39000001,4e+07,59,0.00129422861780771,2,1,0,3,0.0357142857142857,0.0178571428571429,0
1,40000001,4.1e+07,154,0.0033781560532608,13,2,0,4,0.0866666666666667,0.0133333333333333,0
1,41000001,4.2e+07,72,0.00157939763529076,4,2,0,4,0.0588235294117647,0.0294117647058824,0
1,42000001,4.3e+07,51,0.00111873999166429,8,5,1,3,0.166666666666667,0.104166666666667,0.0208333333333333
1,43000001,4.4e+07,58,0.00127229253953978,2,0,0,2,0.0357142857142857,0,0
1,44000001,4.5e+07,107,0.00234716037466822,10,4,2,6,0.099009900990099,0.0396039603960396,0.0198019801980198
1,45000001,4.6e+07,103,0.00225941606159651,15,4,1,5,0.153061224489796,0.0408163265306122,0.0102040816326531
1,46000001,4.7e+07,79,0.00173295018316625,7,4,1,5,0.0945945945945946,0.0540540540540541,0.0135135135135135
1,47000001,4.8e+07,122,0.00267620154868713,8,4,1,9,0.0707964601769911,0.0353982300884956,0.00884955752212389
1,48000001,4.9e+07,152,0.00333428389672494,13,4,0,6,0.089041095890411,0.0273972602739726,0
1,49000001,5e+07,121,0.0026542654704192,7,2,1,9,0.0625,0.0178571428571429,0.00892857142857143
1,50000001,5.1e+07,125,0.00274200978349091,5,0,0,14,0.045045045045045,0,0
1,51000001,5.2e+07,173,0.00379494154035142,19,4,1,9,0.115853658536585,0.024390243902439,0.00609756097560976
1,52000001,5.3e+07,98,0.00214973567025687,7,2,0,7,0.0769230769230769,0.021978021978022,0
1,53000001,5.4e+07,118,0.00258845723561542,6,2,0,4,0.0526315789473684,0.0175438596491228,0
1,54000001,5.5e+07,88,0.0019303748875776,8,5,0,1,0.0919540229885057,0.0574712643678161,0
1,55000001,5.6e+07,160,0.00350977252286836,9,1,1,2,0.0569620253164557,0.00632911392405063,0.00632911392405063
1,56000001,5.7e+07,129,0.00282975409656262,13,5,1,2,0.102362204724409,0.0393700787401575,0.0078740157480315
1,57000001,5.8e+07,182,0.00399236624476276,13,0,0,5,0.0734463276836158,0,0
1,58000001,5.9e+07,222,0.00486980937547985,20,6,1,1,0.0904977375565611,0.0271493212669683,0.00452488687782805
1,59000001,6e+07,132,0.0028955623313664,7,3,0,5,0.0551181102362205,0.0236220472440945,0
1,60000001,6.1e+07,198,0.0043433434970496,22,8,2,4,0.11340206185567,0.0412371134020619,0.0103092783505155
1,61000001,6.2e+07,200,0.00438721565358545,9,2,0,7,0.0466321243523316,0.0103626943005181,0
1,62000001,6.3e+07,169,0.00370719722727971,5,1,0,4,0.0303030303030303,0.00606060606060606,0
1,63000001,6.4e+07,143,0.0031368591923136,9,1,0,7,0.0661764705882353,0.00735294117647059,0
1,64000001,6.5e+07,181,0.00397043016649483,24,9,2,2,0.134078212290503,0.0502793296089385,0.0111731843575419
2,1,1e+06,254,0.00557176388005352,13,3,0,11,0.0534979423868313,0.0123456790123457,0
2,1000001,2e+06,210,0.00460657643626472,20,5,3,13,0.101522842639594,0.0253807106598985,0.0152284263959391
2,2000001,3e+06,213,0.00467238467106851,9,2,1,6,0.0434782608695652,0.00966183574879227,0.00483091787439614
2,3000001,4e+06,212,0.00465044859280058,10,1,0,19,0.0518134715025907,0.00518134715025907,0
2,4000001,5e+06,218,0.00478206506240814,19,2,0,3,0.0883720930232558,0.00930232558139535,0
2,5000001,6e+06,197,0.00432140741878167,13,2,0,10,0.0695187165775401,0.0106951871657754,0
2,6000001,7e+06,223,0.00489174545374778,20,7,4,5,0.0917431192660551,0.0321100917431193,0.018348623853211
2,7000001,8e+06,97,0.00212779959198894,7,4,1,6,0.0769230769230769,0.043956043956044,0.010989010989011
2,8000001,9e+06,145,0.00318073134884945,18,3,0,5,0.128571428571429,0.0214285714285714,0
2,9000001,1e+07,234,0.00513304231469498,17,9,3,8,0.0752212389380531,0.0398230088495575,0.0132743362831858
2,10000001,1.1e+07,133,0.00291749840963433,15,6,2,7,0.119047619047619,0.0476190476190476,0.0158730158730159
2,11000001,1.2e+07,255,0.00559369995832145,20,6,3,9,0.0813008130081301,0.024390243902439,0.0121951219512195
2,12000001,1.3e+07,194,0.00425559918397789,11,4,1,10,0.0597826086956522,0.0217391304347826,0.00543478260869565
2,13000001,1.4e+07,94,0.00206199135718516,11,0,0,4,0.122222222222222,0,0
2,14000001,1.5e+07,159,0.00348783644460043,9,2,0,8,0.0596026490066225,0.0132450331125828,0
2,15000001,1.6e+07,48,0.00105293175686051,1,0,0,4,0.0227272727272727,0,0
2,16000001,1.7e+07,129,0.00282975409656262,10,2,1,7,0.0819672131147541,0.0163934426229508,0.00819672131147541
2,17000001,1.8e+07,114,0.00250071292254371,9,5,0,5,0.0825688073394495,0.0458715596330275,0
2,18000001,1.9e+07,120,0.00263232939215127,9,1,0,6,0.0789473684210526,0.0087719298245614,0
2,19000001,2e+07,133,0.00291749840963433,9,4,0,4,0.0697674418604651,0.0310077519379845,0
2,20000001,2.1e+07,134,0.00293943448790225,11,3,1,5,0.0852713178294574,0.0232558139534884,0.00775193798449612
2,21000001,2.2e+07,50,0.00109680391339636,9,3,1,2,0.1875,0.0625,0.0208333333333333
2,22000001,2.3e+07,128,0.00280781801829469,18,10,3,8,0.15,0.0833333333333333,0.025
2,23000001,2.4e+07,102,0.00223747998332858,7,3,0,4,0.0714285714285714,0.0306122448979592,0
2,24000001,2.5e+07,87,0.00190843880930967,2,0,0,9,0.0256410256410256,0,0
2,25000001,2.6e+07,44,0.000965187443788799,4,2,1,5,0.102564102564103,0.0512820512820513,0.0256410256410256
2,26000001,2.7e+07,55,0.001206484304736,11,5,1,3,0.211538461538462,0.0961538461538462,0.0192307692307692
2,27000001,2.8e+07,91,0.00199618312238138,10,3,1,3,0.113636363636364,0.0340909090909091,0.0113636363636364
2,28000001,2.9e+07,75,0.00164520587009454,11,4,1,7,0.161764705882353,0.0588235294117647,0.0147058823529412
2,29000001,3e+07,86,0.00188650273104174,14,1,0,3,0.168674698795181,0.0120481927710843,0
2,30000001,3.1e+07,74,0.00162326979182662,4,3,0,1,0.0547945205479452,0.0410958904109589,0
2,31000001,3.2e+07,55,0.001206484304736,7,1,0,3,0.134615384615385,0.0192307692307692,0
2,32000001,3.3e+07,96,0.00210586351372102,10,3,2,9,0.114942528735632,0.0344827586206897,0.0229885057471264
2,33000001,3.4e+07,22,0.0004825937218944,0,0,0,2,0,0,0
2,34000001,3.5e+07,46,0.00100905960032465,2,0,0,1,0.0444444444444444,0,0
2,35000001,3.6e+07,39,0.000855507052449163,1,0,0,3,0.0277777777777778,0,0
2,36000001,3.7e+07,88,0.0019303748875776,3,0,0,10,0.0384615384615385,0,0
2,37000001,3.8e+07,101,0.00221554390506065,7,3,0,7,0.074468085106383,0.0319148936170213,0
2,38000001,3.9e+07,88,0.0019303748875776,8,3,1,4,0.0952380952380952,0.0357142857142857,0.0119047619047619
2,39000001,4e+07,47,0.00103099567859258,1,0,0,1,0.0217391304347826,0,0
2,40000001,4.1e+07,95,0.00208392743545309,10,3,0,2,0.10752688172043,0.032258064516129,0
2,41000001,4.2e+07,60,0.00131616469607564,2,0,0,5,0.0363636363636364,0,0
2,42000001,4.3e+07,69,0.00151358940048698,2,0,0,5,0.03125,0,0
2,43000001,4.4e+07,54,0.00118454822646807,2,0,0,7,0.0425531914893617,0,0
2,44000001,4.5e+07,62,0.00136003685261149,4,1,0,2,0.0666666666666667,0.0166666666666667,0
2,45000001,4.6e+07,39,0.000855507052449163,3,0,0,3,0.0833333333333333,0,0
2,46000001,4.7e+07,60,0.00131616469607564,4,1,0,2,0.0689655172413793,0.0172413793103448,0
2,47000001,4.8e+07,112,0.00245684076600785,10,2,0,7,0.0952380952380952,0.019047619047619,0
2,48000001,4.9e+07,44,0.000965187443788799,2,0,0,2,0.0476190476190476,0,0
2,49000001,5e+07,127,0.00278588194002676,6,2,1,15,0.0535714285714286,0.0178571428571429,0.00892857142857143
2,50000001,5.1e+07,69,0.00151358940048698,4,1,0,7,0.0645161290322581,0.0161290322580645,0
2,51000001,5.2e+07,76,0.00166714194836247,4,0,0,7,0.0579710144927536,0,0
2,52000001,5.3e+07,106,0.00232522429640029,6,1,1,10,0.0625,0.0104166666666667,0.0104166666666667
2,53000001,5.4e+07,110,0.002412968609472,11,2,0,11,0.111111111111111,0.0202020202020202,0
2,54000001,5.5e+07,101,0.00221554390506065,10,3,0,3,0.102040816326531,0.0306122448979592,0
2,55000001,5.6e+07,62,0.00136003685261149,1,0,0,7,0.0181818181818182,0,0
2,56000001,5.7e+07,78,0.00171101410489833,6,3,1,8,0.0857142857142857,0.0428571428571429,0.0142857142857143
2,57000001,5.8e+07,154,0.0033781560532608,9,1,0,6,0.0608108108108108,0.00675675675675676,0
2,58000001,5.9e+07,122,0.00267620154868713,17,3,1,9,0.150442477876106,0.0265486725663717,0.00884955752212389
2,59000001,6e+07,114,0.00250071292254371,38,3,0,10,0.365384615384615,0.0288461538461538,0
2,60000001,6.1e+07,125,0.00274200978349091,9,0,0,7,0.076271186440678,0,0
2,61000001,6.2e+07,97,0.00212779959198894,2,1,0,4,0.021505376344086,0.010752688172043,0
2,62000001,6.3e+07,79,0.00173295018316625,5,0,0,6,0.0684931506849315,0,0
2,63000001,6.4e+07,115,0.00252264900081163,1,0,0,19,0.0104166666666667,0,0
2,64000001,6.5e+07,142,0.00311492311404567,9,2,0,10,0.0681818181818182,0.0151515151515152,0
2,65000001,6.6e+07,133,0.00291749840963433,3,0,0,13,0.025,0,0
2,66000001,6.7e+07,236,0.00517691447123083,14,2,1,22,0.0654205607476635,0.00934579439252336,0.00467289719626168
2,67000001,6.8e+07,178,0.00390462193169105,9,2,1,29,0.0604026845637584,0.0134228187919463,0.00671140939597315
2,68000001,6.9e+07,131,0.00287362625309847,3,0,0,14,0.0256410256410256,0,0
2,69000001,7e+07,64,0.00140390900914734,3,0,0,14,0.06,0,0
2,70000001,7.1e+07,170,0.00372913330554763,6,5,1,27,0.041958041958042,0.034965034965035,0.00699300699300699
2,71000001,7.2e+07,128,0.00280781801829469,15,4,1,14,0.131578947368421,0.0350877192982456,0.0087719298245614
2,72000001,7.3e+07,166,0.00364138899247592,6,2,1,31,0.0444444444444444,0.0148148148148148,0.00740740740740741
2,73000001,7.4e+07,137,0.00300524272270603,5,2,0,38,0.0505050505050505,0.0202020202020202,0
2,74000001,7.5e+07,212,0.00465044859280058,10,3,2,52,0.0625,0.01875,0.0125
2,75000001,7.6e+07,24,0.000526465878430254,1,1,0,8,0.0625,0.0625,0
3,1,1e+06,43,0.000943251365520872,16,6,1,0,0.372093023255814,0.13953488372093,0.0232558139534884
3,1000001,2e+06,52,0.00114067606993222,7,1,0,1,0.137254901960784,0.0196078431372549,0
3,2000001,3e+06,57,0.00125035646127185,4,0,0,2,0.0727272727272727,0,0
3,3000001,4e+06,24,0.000526465878430254,3,1,0,1,0.130434782608696,0.0434782608695652,0
3,4000001,5e+06,49,0.00107486783512844,2,0,0,0,0.0408163265306122,0,0
3,5000001,6e+06,44,0.000965187443788799,8,3,0,1,0.186046511627907,0.0697674418604651,0
3,6000001,7e+06,37,0.000811634895913309,3,1,0,2,0.0857142857142857,0.0285714285714286,0
3,7000001,8e+06,54,0.00118454822646807,5,3,0,5,0.102040816326531,0.0612244897959184,0
3,8000001,9e+06,51,0.00111873999166429,3,0,0,0,0.0588235294117647,0,0
3,9000001,1e+07,41,0.000899379208985018,7,0,0,0,0.170731707317073,0,0
3,10000001,1.1e+07,32,0.000701954504573672,3,2,0,1,0.0967741935483871,0.0645161290322581,0
3,11000001,1.2e+07,36,0.000789698817645381,3,0,0,5,0.0967741935483871,0,0
3,12000001,1.3e+07,33,0.0007238905828416,1,0,0,0,0.0303030303030303,0,0
3,13000001,1.4e+07,42,0.000921315287252945,4,1,0,3,0.102564102564103,0.0256410256410256,0
3,14000001,1.5e+07,35,0.000767762739377454,5,2,0,2,0.151515151515152,0.0606060606060606,0
3,15000001,1.6e+07,77,0.0016890780266304,4,1,0,4,0.0547945205479452,0.0136986301369863,0
3,16000001,1.7e+07,52,0.00114067606993222,1,1,0,1,0.0196078431372549,0.0196078431372549,0
3,17000001,1.8e+07,35,0.000767762739377454,2,1,0,3,0.0625,0.03125,0
3,18000001,1.9e+07,54,0.00118454822646807,3,1,0,4,0.06,0.02,0
3,19000001,2e+07,78,0.00171101410489833,3,0,0,4,0.0405405405405405,0,0
3,20000001,2.1e+07,37,0.000811634895913309,4,3,0,0,0.108108108108108,0.0810810810810811,0
3,21000001,2.2e+07,94,0.00206199135718516,5,0,0,8,0.0581395348837209,0,0
3,22000001,2.3e+07,73,0.00160133371355869,7,2,1,8,0.107692307692308,0.0307692307692308,0.0153846153846154
3,23000001,2.4e+07,100,0.00219360782679273,9,0,0,18,0.109756097560976,0,0
3,24000001,2.5e+07,66,0.0014477811656832,7,4,0,3,0.111111111111111,0.0634920634920635,0
3,25000001,2.6e+07,85,0.00186456665277382,17,3,2,4,0.209876543209877,0.037037037037037,0.0246913580246914
3,26000001,2.7e+07,73,0.00160133371355869,5,1,0,2,0.0704225352112676,0.0140845070422535,0
3,27000001,2.8e+07,54,0.00118454822646807,6,3,0,0,0.111111111111111,0.0555555555555556,0
3,28000001,2.9e+07,91,0.00199618312238138,14,7,1,3,0.159090909090909,0.0795454545454545,0.0113636363636364
3,29000001,3e+07,66,0.0014477811656832,2,1,1,9,0.0350877192982456,0.0175438596491228,0.0175438596491228
3,30000001,3.1e+07,133,0.00291749840963433,11,4,1,6,0.0866141732283465,0.031496062992126,0.0078740157480315
3,31000001,3.2e+07,111,0.00243490468773993,7,3,0,3,0.0648148148148148,0.0277777777777778,0
3,32000001,3.3e+07,127,0.00278588194002676,15,6,2,2,0.12,0.048,0.016
3,33000001,3.4e+07,188,0.00412398271437033,26,6,1,29,0.163522012578616,0.0377358490566038,0.00628930817610063
3,34000001,3.5e+07,173,0.00379494154035142,11,2,0,20,0.0718954248366013,0.0130718954248366,0
3,35000001,3.6e+07,54,0.00118454822646807,2,0,0,7,0.0425531914893617,0,0
3,36000001,3.7e+07,186,0.00408011055783447,9,1,0,22,0.0548780487804878,0.00609756097560976,0
3,37000001,3.8e+07,152,0.00333428389672494,6,1,0,4,0.0405405405405405,0.00675675675675676,0
3,38000001,3.9e+07,258,0.00565950819312523,23,11,4,22,0.0974576271186441,0.0466101694915254,0.0169491525423729
3,39000001,4e+07,172,0.00377300546208349,5,3,1,19,0.0326797385620915,0.0196078431372549,0.0065359477124183
3,40000001,4.1e+07,237,0.00519885054949876,24,8,4,18,0.10958904109589,0.0365296803652968,0.0182648401826484
3,41000001,4.2e+07,96,0.00210586351372102,12,3,1,10,0.13953488372093,0.0348837209302326,0.0116279069767442
3,42000001,4.3e+07,196,0.00429947134051374,26,14,5,5,0.136125654450262,0.0732984293193717,0.0261780104712042
3,43000001,4.4e+07,154,0.0033781560532608,17,7,2,3,0.112582781456954,0.0463576158940397,0.0132450331125828
3,44000001,4.5e+07,177,0.00388268585342313,14,1,0,10,0.0838323353293413,0.00598802395209581,0
3,45000001,4.6e+07,269,0.00590080505407243,12,1,0,17,0.0476190476190476,0.00396825396825397,0
3,46000001,4.7e+07,226,0.00495755368855156,16,5,1,2,0.0714285714285714,0.0223214285714286,0.00446428571428571
4,1,1e+06,36,0.000789698817645381,0,0,0,0,0,0,0
4,1000001,2e+06,64,0.00140390900914734,3,1,1,6,0.0517241379310345,0.0172413793103448,0.0172413793103448
4,2000001,3e+06,35,0.000767762739377454,3,1,1,5,0.1,0.0333333333333333,0.0333333333333333
4,3000001,4e+06,35,0.000767762739377454,0,0,0,3,0,0,0
4,4000001,5e+06,41,0.000899379208985018,0,0,0,6,0,0,0
4,5000001,6e+06,64,0.00140390900914734,4,1,0,10,0.0740740740740741,0.0185185185185185,0
4,6000001,7e+06,57,0.00125035646127185,2,2,0,5,0.0384615384615385,0.0384615384615385,0
4,7000001,8e+06,50,0.00109680391339636,2,1,0,3,0.0425531914893617,0.0212765957446809,0
4,8000001,9e+06,40,0.00087744313071709,0,0,0,0,0,0,0
4,9000001,1e+07,64,0.00140390900914734,0,0,0,2,0,0,0
4,10000001,1.1e+07,75,0.00164520587009454,1,0,0,2,0.0136986301369863,0,0
4,11000001,1.2e+07,46,0.00100905960032465,2,1,0,0,0.0434782608695652,0.0217391304347826,0
4,12000001,1.3e+07,33,0.0007238905828416,2,0,0,3,0.0666666666666667,0,0
4,13000001,1.4e+07,66,0.0014477811656832,1,0,0,4,0.0161290322580645,0,0
4,14000001,1.5e+07,24,0.000526465878430254,1,1,0,0,0.0416666666666667,0.0416666666666667,0
4,15000001,1.6e+07,34,0.000745826661109527,0,0,0,1,0,0,0
4,16000001,1.7e+07,21,0.000460657643626472,0,0,0,0,0,0,0
4,17000001,1.8e+07,57,0.00125035646127185,0,0,0,6,0,0,0
4,18000001,1.9e+07,59,0.00129422861780771,0,0,0,2,0,0,0
4,19000001,2e+07,51,0.00111873999166429,3,1,0,2,0.0612244897959184,0.0204081632653061,0
